demoName,roundIdx,tick,seconds,bombPlanted,tFreezeTimeEndEqVal,tRoundSpendMoney,roundNum,isWarmup,winningSide,losingTeam,tRoundStartEqVal,tactic_used,t0_x,t0_y,t0_z,t0_hp,t0_armor,t0_activeWeapon,t0_totalUtility,t0_isAlive,t0_isDefusing,t0_isPlanting,t0_isReloading,t0_isInBombZone,t0_isInBuyZone,t0_equipmentValue,t0_hasHelmet,t0_hasDefuse,t0_hasBomb,t0_areaId,t1_x,t1_y,t1_z,t1_hp,t1_armor,t1_activeWeapon,t1_totalUtility,t1_isAlive,t1_isDefusing,t1_isPlanting,t1_isReloading,t1_isInBombZone,t1_isInBuyZone,t1_equipmentValue,t1_hasHelmet,t1_hasDefuse,t1_hasBomb,t1_areaId,t2_x,t2_y,t2_z,t2_hp,t2_armor,t2_activeWeapon,t2_totalUtility,t2_isAlive,t2_isDefusing,t2_isPlanting,t2_isReloading,t2_isInBombZone,t2_isInBuyZone,t2_equipmentValue,t2_hasHelmet,t2_hasDefuse,t2_hasBomb,t2_areaId,t3_x,t3_y,t3_z,t3_hp,t3_armor,t3_activeWeapon,t3_totalUtility,t3_isAlive,t3_isDefusing,t3_isPlanting,t3_isReloading,t3_isInBombZone,t3_isInBuyZone,t3_equipmentValue,t3_hasHelmet,t3_hasDefuse,t3_hasBomb,t3_areaId,t4_x,t4_y,t4_z,t4_hp,t4_armor,t4_activeWeapon,t4_totalUtility,t4_isAlive,t4_isDefusing,t4_isPlanting,t4_isReloading,t4_isInBombZone,t4_isInBuyZone,t4_equipmentValue,t4_hasHelmet,t4_hasDefuse,t4_hasBomb,t4_areaId,dist01,dist02,dist03,dist04,dist06,dist07,dist08,dist10,dist12,dist13,dist14,dist16,dist17,dist18,dist20,dist21,dist23,dist24,dist26,dist27,dist28,dist30,dist31,dist32,dist34,dist36,dist37,dist38,dist40,dist41,dist42,dist43,dist46,dist47,dist48,dist60,dist61,dist62,dist63,dist64,dist67,dist68
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,107503,0.18110236220472442,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,-964.026123046875,-753.0524291992188,120.19805908203125,100,100,5,3,True,False,False,False,False,True,5000,True,False,False,8123,-710.9619140625,-814.1585083007812,116.69053649902344,100,100,5,3,True,False,False,False,False,True,5000,True,False,False,6992,-643.0491943359375,-748.5453491210938,120.19170379638672,100,93,5,4,True,False,False,False,False,True,5100,True,False,False,1978,-354.1410217285156,-798.4766845703125,81.12223815917969,100,100,5,0,True,False,False,False,False,True,3900,True,False,False,8971,-440.7049865722656,-845.2349853515625,97.74576568603516,100,100,9,3,True,False,False,False,False,True,7150,True,False,False,1976,313.86051258447117,333.43139142465924,597.6421857576378,543.8103067361988,681.8025037585211,5042.216657944562,3812.422396901431,313.86051258447117,152.11770598416393,304.7012223946365,229.9497941517276,367.9419911740499,4807.431710042413,4126.282909485903,333.43139142465924,152.11770598416393,264.2107943329785,264.0542999692462,469.5458227592918,4708.7852665199025,4145.853788326091,597.6421857576378,304.7012223946365,264.2107943329785,100.95736284259381,306.4488856326395,4514.033424202063,4410.064582659069,543.8103067361988,229.9497941517276,264.0542999692462,100.95736284259381,205.49152279004565,4578.393639314391,4356.23270363763,681.8025037585211,367.9419911740499,469.5458227592918,306.4488856326395,205.49152279004565,4613.0299725625455,4494.224900659952
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,107567,0.6850393700787402,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,-851.9075317382812,-747.225830078125,120.02802276611328,100,100,5,3,True,False,False,False,False,True,5000,True,False,False,7165,-810.3687744140625,-868.0947875976562,117.8456039428711,100,100,5,3,True,False,False,False,False,True,5000,True,False,False,7187,-545.8524169921875,-694.7896728515625,125.54573822021484,100,93,5,4,True,False,False,False,False,True,5100,True,False,False,2084,-274.07476806640625,-742.9050903320312,65.0103988647461,100,100,5,0,True,False,False,False,False,False,3900,True,False,False,2115,-468.1513977050781,-806.0144653320312,103.8631362915039,100,100,9,3,True,False,False,False,False,True,7150,True,False,False,1976,80.0488856899382,362.3195913584702,672.1344612620618,456.30993661518164,594.3021336375039,4954.716287823545,3899.922767022448,80.0488856899382,317.21650264474994,627.0313725483416,376.2610509252434,514.2532479475657,4909.613199109825,3979.9716527123865,362.3195913584702,317.21650264474994,309.81486990359167,165.30805477137685,370.7995775614225,4592.3966964650745,4262.242358380919,672.1344612620618,627.0313725483416,309.81486990359167,332.4089604831737,376.70819244239505,4282.5818265614835,4572.05722828451,456.30993661518164,376.2610509252434,165.30805477137685,332.4089604831737,205.49152279004565,4578.393639314391,4356.23270363763,594.3021336375039,514.2532479475657,370.7995775614225,376.70819244239505,205.49152279004565,4613.0299725625455,4494.224900659952
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,107631,1.188976377952756,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,-731.408203125,-765.1700439453125,119.23824310302734,100,100,5,3,True,False,False,False,False,True,5000,True,False,False,1998,-925.8704223632812,-872.9328002929688,118.17723083496094,100,100,5,3,True,False,False,False,False,True,5000,True,False,False,6993,-444.8017272949219,-649.2269897460938,188.201416015625,100,93,16,4,True,False,False,False,False,True,5100,True,False,False,8966,-157.88754272460938,-663.6841430664062,73.28065490722656,100,100,5,0,True,False,False,False,False,False,3900,True,False,False,8593,-446.881591796875,-716.8104248046875,148.78822326660156,100,100,9,3,True,False,False,False,False,True,7150,True,False,False,2000,237.59390453018437,inf,650.9449249787491,271.42279833486054,513.7713697968625,4811.863063027651,4042.775991818342,237.59390453018437,inf,888.5388295089334,509.0167028650449,644.1545682494698,5049.456967557836,3858.1657132438304,inf,inf,inf,inf,inf,4655.604678077974,4275.94331502046,650.9449249787491,888.5388295089334,inf,379.5221266438885,470.2282356013899,4261.752388598114,4693.7209167970905,271.42279833486054,509.0167028650449,inf,379.5221266438885,371.07286282073886,4540.440264692791,4314.198790153202,513.7713697968625,644.1545682494698,inf,470.2282356013899,371.07286282073886,4613.0299725625455,4494.224900659952
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,107695,1.6929133858267718,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,-606.8716430664062,-769.4702758789062,117.74490356445312,100,100,5,3,True,False,False,False,False,True,5000,True,False,False,2184,-1007.1145629882812,-783.1685180664062,117.77557373046875,100,100,5,3,True,False,False,False,False,True,5000,True,False,False,7207,-409.5289306640625,-559.8812255859375,141.46778869628906,100,93,16,4,True,False,False,False,False,False,5100,True,False,False,8970,-49.50151062011719,-596.859619140625,85.21440124511719,100,100,5,0,True,False,False,False,False,False,3900,True,False,False,8812,-463.1927490234375,-621.2777709960938,156.68186950683594,100,100,9,3,True,False,False,False,False,True,7150,True,False,False,8966,546.602900464046,inf,572.0965839808538,inf,335.67293223696424,4672.129539397969,4261.585080130346,546.602900464046,inf,1074.5697167387955,inf,769.300272847545,5174.602672155911,3788.7840136151294,inf,inf,inf,inf,inf,4687.734939061119,4271.695056522003,572.0965839808538,1074.5697167387955,inf,inf,531.1134182331766,4200.867205966327,4754.606099428877,inf,inf,inf,inf,inf,4406.948589264436,4624.415500044415,335.67293223696424,769.300272847545,inf,531.1134182331766,inf,4613.0299725625455,4494.224900659952
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,107759,2.1968503937007875,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,-483.407470703125,-765.0422973632812,109.05230712890625,100,100,18,3,True,False,False,False,False,True,5000,True,False,False,1999,-1087.53564453125,-687.4775390625,129.03125,100,100,5,3,True,False,False,False,False,True,5000,True,False,False,8828,-406.63323974609375,-456.7916259765625,-0.30747222900390625,100,93,16,4,True,False,False,False,False,False,5100,True,False,False,7379,43.90923309326172,-520.7742919921875,1.389652967453003,100,100,5,0,True,False,False,False,False,False,3900,True,False,False,7231,-491.9576721191406,-580.2073364257812,124.39051818847656,100,100,9,3,True,False,False,False,False,False,7150,True,False,False,8966,713.6271248982197,581.1526376597607,707.1694917455244,inf,307.05883414603306,4604.454293367497,4308.340776939349,713.6271248982197,1236.623747097128,1362.6406011828917,inf,899.5112486188227,5259.925402804864,3594.713652041129,1143.128396847631,1798.5995062849981,476.0151672763093,inf,1151.70407604268,3831.5105299445117,4141.801550045677,730.9652722089617,1386.436381646329,476.0151672763093,inf,739.5409514040109,3897.0229316581667,4617.816717321986,inf,inf,inf,inf,inf,4255.026452110356,4556.020808990969,307.05883414603306,899.5112486188227,722.7127991053399,733.86157202832,inf,4613.0299725625455,4494.224900659952
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,107823,2.7007874015748032,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,-361.36322021484375,-768.6260986328125,84.72205352783203,100,100,18,3,True,False,False,False,False,True,5000,True,False,False,8971,-1169.405029296875,-593.019775390625,129.4288330078125,100,100,5,3,True,False,False,False,False,False,5000,True,False,False,8830,-409.1426696777344,-353.1600036621094,0.5833077430725098,100,93,16,4,True,False,False,False,False,False,5100,True,False,False,7380,125.14168548583984,-430.8875427246094,2.1740734577178955,100,100,5,0,True,False,False,False,False,False,3900,True,False,False,7310,-474.9598388671875,-585.3055419921875,1.843713641166687,100,100,9,3,True,False,False,False,False,False,7150,True,False,False,1074,952.8509459072105,565.737312519843,767.6892756800124,529.4880627065385,306.4488856326395,4514.033424202063,4410.064582659069,952.8509459072105,1449.129306411915,1651.0812695720842,1412.8800565986103,1037.011263908094,5397.425418094135,3709.4679548241643,1127.7130717077132,2011.1050655997851,701.9613644017467,117.92777884868563,1226.709620068196,3756.5049859189958,4066.796006020161,767.9511456438179,1651.3431395358898,701.9613644017467,665.7121145884421,866.9476940043006,3798.3254863017323,4738.118971805211,1091.4638218944087,1974.8558157864807,117.92777884868563,665.7121145884421,1190.4603702548914,3846.740027678956,4157.031047780121,306.4488856326395,1037.011263908094,797.7183431308557,866.9476940043006,761.4690933175511,4613.0299725625455,4494.224900659952
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,107887,3.204724409448819,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,-239.00064086914062,-763.2818603515625,54.64407730102539,100,100,18,3,True,False,False,False,False,False,5000,True,False,False,2115,-1252.029541015625,-499.2216491699219,132.81387329101562,100,100,5,3,True,False,False,False,False,False,5000,True,False,False,8829,-471.1612854003906,-319.04046630859375,0.3435630798339844,100,93,5,3,True,False,False,False,False,False,5100,True,False,False,1418,199.2197265625,-330.2056884765625,0.5509300231933594,100,100,5,0,True,False,False,False,False,False,3900,True,False,False,7774,-433.23590087890625,-588.9804077148438,1.6638946533203125,100,100,9,3,True,False,False,False,False,False,7150,True,False,False,1074,1302.3435763613456,573.3311954767017,691.0802532451381,429.549573680889,376.70819244239505,4282.5818265614835,4572.05722828451,1302.3435763613456,1744.161663223117,1993.4238296064839,1600.3800414273044,1224.5112487367878,5584.925402922829,3521.967941842852,1003.7938460496415,2306.1374224109873,964.3363115899605,187.5,1334.241992050704,3659.240027678956,3969.531047780121,691.3421232089437,1993.6856995702894,964.3363115899605,820.5546897941477,1021.7902692100063,3654.740176477662,4583.2763965995055,860.0122242538288,2162.3558006151743,187.5,820.5546897941477,1190.4603702548914,3846.740027678956,4157.031047780121,376.70819244239505,1224.5112487367878,905.2507151133639,1021.7902692100063,761.4690933175511,4613.0299725625455,4494.224900659952
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,107951,3.7086614173228347,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,-117.09994506835938,-751.2612915039062,24.410472869873047,100,100,18,3,True,False,False,False,False,False,5000,True,False,False,8810,-1332.2598876953125,-404.00396728515625,128.44898986816406,100,100,5,3,True,False,False,False,False,False,5000,True,False,False,8831,-477.8785705566406,-413.6858215332031,0.2221783995628357,100,93,5,3,True,False,False,False,False,False,5100,True,False,False,1074,271.22772216796875,-228.03396606445312,1.0509834289550781,100,100,5,0,True,False,False,False,False,False,3900,True,False,False,8792,-432.6583251953125,-589.0377807617188,1.6638946533203125,100,100,9,3,True,False,False,False,False,False,7150,True,False,False,1074,1597.2282957406035,586.413990730315,773.3324029093546,586.413990730315,422.5792857627635,4190.4506867997825,4728.921645333936,1597.2282957406035,1738.400343757136,2305.5655513984275,1738.400343757136,1362.5315510666194,5722.94570525266,3671.9684662647996,767.8810844921279,2300.376102945006,994.6761092562597,0,1190.4603702548914,3846.740027678956,4157.031047780121,773.3324029093546,2305.827421362233,994.6761092562597,994.6761092562597,1195.911688672118,3477.7936046148684,4389.6872812641295,767.8810844921279,2300.376102945006,0,994.6761092562597,1190.4603702548914,3846.740027678956,4157.031047780121,422.5792857627635,1362.5315510666194,761.4690933175511,1195.911688672118,761.4690933175511,4613.0299725625455,4494.224900659952
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,108015,4.21259842519685,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,4.0709710121154785,-734.704345703125,3.987588405609131,100,100,18,3,True,False,False,False,False,False,5000,True,False,False,7228,-1401.4791259765625,-300.3871765136719,130.0337371826172,100,100,5,3,True,False,False,False,False,False,5000,True,False,False,8833,-460.3840637207031,-506.46832275390625,0.8308849334716797,100,93,5,3,True,False,False,False,False,False,5100,True,False,False,1074,341.5480651855469,-124.69109344482422,-4.82672643661499,100,100,5,0,True,False,False,False,False,False,3900,True,False,False,8792,-441.2237854003906,-588.9590454101562,1.6638946533203125,100,100,9,3,True,False,False,False,False,False,7150,True,False,False,1074,1785.8918340430005,675.0775290327122,684.6688646069575,675.0775290327122,511.2428240651606,4101.787148497385,4782.262802023196,1785.8918340430005,1838.400343757136,2405.5655513984275,1838.400343757136,1462.5315510666194,5822.94570525266,3760.2468799664684,679.2175461897308,2400.376102945006,994.6761092562597,0,1190.4603702548914,3846.740027678956,4157.031047780121,684.6688646069575,2405.827421362233,994.6761092562597,994.6761092562597,1195.911688672118,3477.7936046148684,4389.6872812641295,679.2175461897308,2400.376102945006,0,994.6761092562597,1190.4603702548914,3846.740027678956,4157.031047780121,511.2428240651606,1462.5315510666194,761.4690933175511,1195.911688672118,761.4690933175511,4613.0299725625455,4494.224900659952
00e7fec9-cee0-430f-80f4-6b50443ceacd,7,108079,4.716535433070866,False,26150,19600,8,False,T,ENCE,6750,t_setup_a,108.8318862915039,-680.247802734375,0.03179164603352547,100,100,18,3,True,False,False,False,False,False,5000,True,False,False,7211,-1446.38427734375,-184.08160400390625,175.02191162109375,100,100,5,3,True,False,False,False,False,False,5000,True,False,False,1425,-468.4463806152344,-514.1858520507812,1.0380859375,100,93,5,3,True,False,False,False,False,False,5100,True,False,False,1074,411.1697082519531,-20.874975204467773,-3.7165184020996094,100,100,5,0,True,False,False,False,False,False,3900,True,False,False,8840,-480.6275634765625,-562.4539184570312,21.933427810668945,100,100,9,3,True,False,False,False,False,False,7150,True,False,False,1074,2219.9306887524417,590.8663153586941,844.989407925128,590.8663153586941,682.2706503461659,3947.7376478142487,4693.9115711921595,2219.9306887524417,2166.1446494732972,3047.679901115895,2166.1446494732972,1790.2758567827805,6098.746195972257,3662.9911856826293,590.8663153586941,2728.1204086611674,1309.0461532575664,0,1190.4603702548914,3846.740027678956,4157.031047780121,844.989407925128,3047.9417710797006,1309.0461532575664,1309.0461532575664,1510.2817326734248,3102.7482398891207,4327.0957790440325,590.8663153586941,2728.1204086611674,0,1309.0461532575664,1190.4603702548914,3846.740027678956,4157.031047780121,682.2706503461659,1790.2758567827805,761.4690933175511,1510.2817326734248,761.4690933175511,4613.0299725625455,4494.224900659952
